"Step","MIFL - test_acc2","MIFL - test_acc2__MIN","MIFL - test_acc2__MAX","Missing-modal FedAvg - test_acc2","Missing-modal FedAvg - test_acc2__MIN","Missing-modal FedAvg - test_acc2__MAX","FedMSplit - test_acc2","FedMSplit - test_acc2__MIN","FedMSplit - test_acc2__MAX","FedAvg - test_acc2","FedAvg - test_acc2__MIN","FedAvg - test_acc2__MAX"
"203","0.728","0.728","0.728","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.61","0.61","0.61","0.354","0.354","0.354"
"204","0.748","0.748","0.748","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.618","0.618","0.618","0.36","0.36","0.36"
"205","0.756","0.756","0.756","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.626","0.626","0.626","0.33","0.33","0.33"
"206","0.766","0.766","0.766","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.63","0.63","0.63","0.344","0.344","0.344"
"207","0.748","0.748","0.748","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.644","0.644","0.644","0.344","0.344","0.344"
"208","0.746","0.746","0.746","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.642","0.642","0.642","0.342","0.342","0.342"
"209","0.748","0.748","0.748","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.634","0.634","0.634","0.35","0.35","0.35"
"210","0.758","0.758","0.758","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.616","0.616","0.616","0.324","0.324","0.324"
"211","0.744","0.744","0.744","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.646","0.646","0.646","0.308","0.308","0.308"
"212","0.752","0.752","0.752","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.636","0.636","0.636","0.324","0.324","0.324"
"213","0.75","0.75","0.75","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.604","0.604","0.604","0.334","0.334","0.334"
"214","0.756","0.756","0.756","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.62","0.62","0.62","0.334","0.334","0.334"
"215","0.752","0.752","0.752","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.654","0.654","0.654","0.336","0.336","0.336"
"216","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.626","0.626","0.626","0.322","0.322","0.322"
"217","0.754","0.754","0.754","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.61","0.61","0.61","0.342","0.342","0.342"
"218","0.758","0.758","0.758","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.608","0.608","0.608","0.348","0.348","0.348"
"219","0.762","0.762","0.762","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.632","0.632","0.632","0.328","0.328","0.328"
"220","0.75","0.75","0.75","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.622","0.622","0.622","0.31","0.31","0.31"
"221","0.744","0.744","0.744","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.628","0.628","0.628","0.346","0.346","0.346"
"222","0.768","0.768","0.768","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.634","0.634","0.634","0.322","0.322","0.322"
"223","0.752","0.752","0.752","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.636","0.636","0.636","0.334","0.334","0.334"
"224","0.754","0.754","0.754","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.636","0.636","0.636","0.336","0.336","0.336"
"225","0.754","0.754","0.754","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.648","0.648","0.648","0.342","0.342","0.342"
"226","0.746","0.746","0.746","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.62","0.62","0.62","0.338","0.338","0.338"
"227","0.764","0.764","0.764","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.62","0.62","0.62","0.336","0.336","0.336"
"228","0.762","0.762","0.762","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.636","0.636","0.636","0.344","0.344","0.344"
"229","0.75","0.75","0.75","0.776796973518285","0.776796973518285","0.776796973518285","0.624","0.624","0.624","0.36","0.36","0.36"
"230","0.758","0.758","0.758","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.626","0.626","0.626","0.334","0.334","0.334"
"231","0.756","0.756","0.756","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.646","0.646","0.646","0.324","0.324","0.324"
"232","0.758","0.758","0.758","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.61","0.61","0.61","0.334","0.334","0.334"
"233","0.754","0.754","0.754","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.628","0.628","0.628","0.334","0.334","0.334"
"234","0.744","0.744","0.744","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.614","0.614","0.614","0.328","0.328","0.328"
"235","0.756","0.756","0.756","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.634","0.634","0.634","0.336","0.336","0.336"
"236","0.75","0.75","0.75","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.632","0.632","0.632","0.314","0.314","0.314"
"237","0.748","0.748","0.748","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.636","0.636","0.636","0.342","0.342","0.342"
"238","0.764","0.764","0.764","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.628","0.628","0.628","0.316","0.316","0.316"
"239","0.744","0.744","0.744","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.614","0.614","0.614","0.31","0.31","0.31"
"240","0.738","0.738","0.738","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.612","0.612","0.612","0.304","0.304","0.304"
"241","0.764","0.764","0.764","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.636","0.636","0.636","0.316","0.316","0.316"
"242","0.76","0.76","0.76","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.624","0.624","0.624","0.336","0.336","0.336"
"243","0.752","0.752","0.752","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.65","0.65","0.65","0.322","0.322","0.322"
"244","0.766","0.766","0.766","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.658","0.658","0.658","0.356","0.356","0.356"
"245","0.764","0.764","0.764","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.636","0.636","0.636","0.33","0.33","0.33"
"246","0.756","0.756","0.756","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.648","0.648","0.648","0.34","0.34","0.34"
"247","0.754","0.754","0.754","0.7831021437578815","0.7831021437578815","0.7831021437578815","0.644","0.644","0.644","0.326","0.326","0.326"
"248","0.758","0.758","0.758","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.624","0.624","0.624","0.336","0.336","0.336"
"249","0.774","0.774","0.774","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.626","0.626","0.626","0.326","0.326","0.326"
"250","0.748","0.748","0.748","0.776796973518285","0.776796973518285","0.776796973518285","0.62","0.62","0.62","0.314","0.314","0.314"
"251","0.736","0.736","0.736","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.644","0.644","0.644","0.336","0.336","0.336"
"252","0.766","0.766","0.766","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.622","0.622","0.622","0.364","0.364","0.364"
"253","0.742","0.742","0.742","0.755359394703657","0.755359394703657","0.755359394703657","0.646","0.646","0.646","0.358","0.358","0.358"
"254","0.754","0.754","0.754","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.624","0.624","0.624","0.354","0.354","0.354"
"255","0.748","0.748","0.748","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.636","0.636","0.636","0.362","0.362","0.362"
"256","0.756","0.756","0.756","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.642","0.642","0.642","0.372","0.372","0.372"
"257","0.736","0.736","0.736","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.618","0.618","0.618","0.34","0.34","0.34"
"258","0.762","0.762","0.762","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.624","0.624","0.624","0.35","0.35","0.35"
"259","0.754","0.754","0.754","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.624","0.624","0.624","0.35","0.35","0.35"
"260","0.762","0.762","0.762","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.618","0.618","0.618","0.352","0.352","0.352"
"261","0.764","0.764","0.764","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.61","0.61","0.61","0.352","0.352","0.352"
"262","0.75","0.75","0.75","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.62","0.62","0.62","0.334","0.334","0.334"
"263","0.756","0.756","0.756","0.7868852459016393","0.7868852459016393","0.7868852459016393","0.646","0.646","0.646","0.336","0.336","0.336"
"264","0.756","0.756","0.756","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.624","0.624","0.624","0.336","0.336","0.336"
"265","0.756","0.756","0.756","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.638","0.638","0.638","0.366","0.366","0.366"
"266","0.756","0.756","0.756","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.652","0.652","0.652","0.352","0.352","0.352"
"267","0.756","0.756","0.756","0.776796973518285","0.776796973518285","0.776796973518285","0.652","0.652","0.652","0.354","0.354","0.354"
"268","0.722","0.722","0.722","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.63","0.63","0.63","0.338","0.338","0.338"
"269","0.752","0.752","0.752","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.598","0.598","0.598","0.366","0.366","0.366"
"270","0.738","0.738","0.738","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.622","0.622","0.622","0.35","0.35","0.35"
"271","0.744","0.744","0.744","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.632","0.632","0.632","0.348","0.348","0.348"
"272","0.76","0.76","0.76","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.644","0.644","0.644","0.344","0.344","0.344"
"273","0.738","0.738","0.738","0.776796973518285","0.776796973518285","0.776796973518285","0.632","0.632","0.632","0.354","0.354","0.354"
"274","0.756","0.756","0.756","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.63","0.63","0.63","0.328","0.328","0.328"
"275","0.754","0.754","0.754","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.64","0.64","0.64","0.368","0.368","0.368"
"276","0.764","0.764","0.764","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.662","0.662","0.662","0.336","0.336","0.336"
"277","0.742","0.742","0.742","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.628","0.628","0.628","0.33","0.33","0.33"
"278","0.76","0.76","0.76","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.65","0.65","0.65","0.356","0.356","0.356"
"279","0.772","0.772","0.772","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.624","0.624","0.624","0.346","0.346","0.346"
"280","0.758","0.758","0.758","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.636","0.636","0.636","0.336","0.336","0.336"
"281","0.724","0.724","0.724","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.65","0.65","0.65","0.358","0.358","0.358"
"282","0.74","0.74","0.74","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.624","0.624","0.624","0.36","0.36","0.36"
"283","0.74","0.74","0.74","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.632","0.632","0.632","0.342","0.342","0.342"
"284","0.758","0.758","0.758","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.632","0.632","0.632","0.372","0.372","0.372"
"285","0.754","0.754","0.754","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.626","0.626","0.626","0.344","0.344","0.344"
"286","0.76","0.76","0.76","0.776796973518285","0.776796973518285","0.776796973518285","0.612","0.612","0.612","0.332","0.332","0.332"
"287","0.746","0.746","0.746","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.626","0.626","0.626","0.332","0.332","0.332"
"288","0.754","0.754","0.754","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.664","0.664","0.664","0.346","0.346","0.346"
"289","0.746","0.746","0.746","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.64","0.64","0.64","0.328","0.328","0.328"
"290","0.756","0.756","0.756","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.632","0.632","0.632","0.336","0.336","0.336"
"291","0.736","0.736","0.736","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.624","0.624","0.624","0.318","0.318","0.318"
"292","0.748","0.748","0.748","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.632","0.632","0.632","0.336","0.336","0.336"
"293","0.756","0.756","0.756","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.654","0.654","0.654","0.334","0.334","0.334"
"294","0.764","0.764","0.764","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.62","0.62","0.62","0.376","0.376","0.376"
"295","0.766","0.766","0.766","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.638","0.638","0.638","0.364","0.364","0.364"
"296","0.756","0.756","0.756","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.62","0.62","0.62","0.352","0.352","0.352"
"297","0.756","0.756","0.756","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.63","0.63","0.63","0.346","0.346","0.346"
"298","0.754","0.754","0.754","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.654","0.654","0.654","0.36","0.36","0.36"
"299","0.75","0.75","0.75","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.616","0.616","0.616","0.342","0.342","0.342"
"300","0.746","0.746","0.746","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.652","0.652","0.652","0.336","0.336","0.336"
"301","0.766","0.766","0.766","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.656","0.656","0.656","0.35","0.35","0.35"
"302","0.756","0.756","0.756","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.64","0.64","0.64","0.358","0.358","0.358"
"303","0.75","0.75","0.75","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.612","0.612","0.612","0.352","0.352","0.352"
"304","0.752","0.752","0.752","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.608","0.608","0.608","0.342","0.342","0.342"
"305","0.742","0.742","0.742","0.776796973518285","0.776796973518285","0.776796973518285","0.612","0.612","0.612","0.356","0.356","0.356"
"306","0.762","0.762","0.762","0.755359394703657","0.755359394703657","0.755359394703657","0.64","0.64","0.64","0.376","0.376","0.376"
"307","0.75","0.75","0.75","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.616","0.616","0.616","0.376","0.376","0.376"
"308","0.75","0.75","0.75","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.652","0.652","0.652","0.366","0.366","0.366"
"309","0.748","0.748","0.748","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.626","0.626","0.626","0.38","0.38","0.38"
"310","0.748","0.748","0.748","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.616","0.616","0.616","0.344","0.344","0.344"
"311","0.736","0.736","0.736","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.64","0.64","0.64","0.344","0.344","0.344"
"312","0.746","0.746","0.746","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.65","0.65","0.65","0.354","0.354","0.354"
"313","0.754","0.754","0.754","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.638","0.638","0.638","0.35","0.35","0.35"
"314","0.746","0.746","0.746","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.65","0.65","0.65","0.354","0.354","0.354"
"315","0.756","0.756","0.756","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.644","0.644","0.644","0.334","0.334","0.334"
"316","0.748","0.748","0.748","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.636","0.636","0.636","0.362","0.362","0.362"
"317","0.752","0.752","0.752","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.618","0.618","0.618","0.358","0.358","0.358"
"318","0.762","0.762","0.762","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.628","0.628","0.628","0.344","0.344","0.344"
"319","0.756","0.756","0.756","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.656","0.656","0.656","0.36","0.36","0.36"
"320","0.754","0.754","0.754","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.64","0.64","0.64","0.338","0.338","0.338"
"321","0.74","0.74","0.74","0.776796973518285","0.776796973518285","0.776796973518285","0.65","0.65","0.65","0.336","0.336","0.336"
"322","0.766","0.766","0.766","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.642","0.642","0.642","0.338","0.338","0.338"
"323","0.74","0.74","0.74","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.65","0.65","0.65","0.346","0.346","0.346"
"324","0.742","0.742","0.742","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.636","0.636","0.636","0.32","0.32","0.32"
"325","0.77","0.77","0.77","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.634","0.634","0.634","0.352","0.352","0.352"
"326","0.728","0.728","0.728","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.632","0.632","0.632","0.354","0.354","0.354"
"327","0.746","0.746","0.746","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.642","0.642","0.642","0.35","0.35","0.35"
"328","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.666","0.666","0.666","0.334","0.334","0.334"
"329","0.744","0.744","0.744","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.63","0.63","0.63","0.334","0.334","0.334"
"330","0.734","0.734","0.734","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.642","0.642","0.642","0.334","0.334","0.334"
"331","0.744","0.744","0.744","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.652","0.652","0.652","0.312","0.312","0.312"
"332","0.762","0.762","0.762","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.624","0.624","0.624","0.332","0.332","0.332"
"333","0.752","0.752","0.752","0.7389659520807061","0.7389659520807061","0.7389659520807061","0.626","0.626","0.626","0.342","0.342","0.342"
"334","0.744","0.744","0.744","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.632","0.632","0.632","0.33","0.33","0.33"
"335","0.758","0.758","0.758","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.64","0.64","0.64","0.332","0.332","0.332"
"336","0.77","0.77","0.77","0.755359394703657","0.755359394703657","0.755359394703657","0.644","0.644","0.644","0.34","0.34","0.34"
"337","0.75","0.75","0.75","0.7465321563682219","0.7465321563682219","0.7465321563682219","0.638","0.638","0.638","0.346","0.346","0.346"
"338","0.766","0.766","0.766","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.642","0.642","0.642","0.358","0.358","0.358"
"339","0.748","0.748","0.748","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.644","0.644","0.644","0.368","0.368","0.368"
"340","0.744","0.744","0.744","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.656","0.656","0.656","0.354","0.354","0.354"
"341","0.742","0.742","0.742","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.66","0.66","0.66","0.332","0.332","0.332"
"342","0.742","0.742","0.742","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.634","0.634","0.634","0.354","0.354","0.354"
"343","0.752","0.752","0.752","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.64","0.64","0.64","0.364","0.364","0.364"
"344","0.768","0.768","0.768","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.638","0.638","0.638","0.348","0.348","0.348"
"345","0.742","0.742","0.742","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.608","0.608","0.608","0.348","0.348","0.348"
"346","0.754","0.754","0.754","0.7452711223203027","0.7452711223203027","0.7452711223203027","0.65","0.65","0.65","0.336","0.336","0.336"
"347","0.736","0.736","0.736","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.626","0.626","0.626","0.336","0.336","0.336"
"348","0.732","0.732","0.732","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.62","0.62","0.62","0.34","0.34","0.34"
"349","0.748","0.748","0.748","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.624","0.624","0.624","0.358","0.358","0.358"
"350","0.744","0.744","0.744","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.654","0.654","0.654","0.344","0.344","0.344"
"351","0.748","0.748","0.748","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.64","0.64","0.64","0.326","0.326","0.326"
"352","0.75","0.75","0.75","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.626","0.626","0.626","0.356","0.356","0.356"
"353","0.762","0.762","0.762","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.626","0.626","0.626","0.336","0.336","0.336"
"354","0.75","0.75","0.75","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.626","0.626","0.626","0.35","0.35","0.35"
"355","0.762","0.762","0.762","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.652","0.652","0.652","0.344","0.344","0.344"
"356","0.752","0.752","0.752","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.628","0.628","0.628","0.334","0.334","0.334"
"357","0.758","0.758","0.758","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.604","0.604","0.604","0.35","0.35","0.35"
"358","0.748","0.748","0.748","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.608","0.608","0.608","0.34","0.34","0.34"
"359","0.734","0.734","0.734","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.622","0.622","0.622","0.358","0.358","0.358"
"360","0.754","0.754","0.754","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.626","0.626","0.626","0.338","0.338","0.338"
"361","0.738","0.738","0.738","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.656","0.656","0.656","0.332","0.332","0.332"
"362","0.74","0.74","0.74","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.626","0.626","0.626","0.34","0.34","0.34"
"363","0.754","0.754","0.754","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.654","0.654","0.654","0.334","0.334","0.334"
"364","0.754","0.754","0.754","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.646","0.646","0.646","0.354","0.354","0.354"
"365","0.752","0.752","0.752","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.632","0.632","0.632","0.324","0.324","0.324"
"366","0.756","0.756","0.756","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.646","0.646","0.646","0.32","0.32","0.32"
"367","0.742","0.742","0.742","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.638","0.638","0.638","0.34","0.34","0.34"
"368","0.742","0.742","0.742","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.63","0.63","0.63","0.342","0.342","0.342"
"369","0.75","0.75","0.75","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.644","0.644","0.644","0.35","0.35","0.35"
"370","0.754","0.754","0.754","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.662","0.662","0.662","0.342","0.342","0.342"
"371","0.756","0.756","0.756","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.634","0.634","0.634","0.332","0.332","0.332"
"372","0.756","0.756","0.756","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.648","0.648","0.648","0.33","0.33","0.33"
"373","0.742","0.742","0.742","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.624","0.624","0.624","0.332","0.332","0.332"
"374","0.76","0.76","0.76","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.628","0.628","0.628","0.346","0.346","0.346"
"375","0.734","0.734","0.734","0.755359394703657","0.755359394703657","0.755359394703657","0.644","0.644","0.644","0.35","0.35","0.35"
"376","0.752","0.752","0.752","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.642","0.642","0.642","0.338","0.338","0.338"
"377","0.762","0.762","0.762","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.634","0.634","0.634","0.332","0.332","0.332"
"378","0.758","0.758","0.758","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.632","0.632","0.632","0.366","0.366","0.366"
"379","0.744","0.744","0.744","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.64","0.64","0.64","0.362","0.362","0.362"
"380","0.734","0.734","0.734","0.755359394703657","0.755359394703657","0.755359394703657","0.626","0.626","0.626","0.368","0.368","0.368"
"381","0.734","0.734","0.734","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.642","0.642","0.642","0.358","0.358","0.358"
"382","0.75","0.75","0.75","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.634","0.634","0.634","0.35","0.35","0.35"
"383","0.766","0.766","0.766","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.632","0.632","0.632","0.374","0.374","0.374"
"384","0.758","0.758","0.758","0.7465321563682219","0.7465321563682219","0.7465321563682219","0.65","0.65","0.65","0.36","0.36","0.36"
"385","0.756","0.756","0.756","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.622","0.622","0.622","0.37","0.37","0.37"
"386","0.734","0.734","0.734","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.652","0.652","0.652","0.36","0.36","0.36"
"387","0.774","0.774","0.774","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.642","0.642","0.642","0.358","0.358","0.358"
"388","0.742","0.742","0.742","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.612","0.612","0.612","0.346","0.346","0.346"
"389","0.746","0.746","0.746","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.622","0.622","0.622","0.338","0.338","0.338"
"390","0.75","0.75","0.75","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.62","0.62","0.62","0.332","0.332","0.332"
"391","0.742","0.742","0.742","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.628","0.628","0.628","0.328","0.328","0.328"
"392","0.76","0.76","0.76","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.624","0.624","0.624","0.34","0.34","0.34"
"393","0.736","0.736","0.736","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.604","0.604","0.604","0.358","0.358","0.358"
"394","0.76","0.76","0.76","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.628","0.628","0.628","0.344","0.344","0.344"
"395","0.758","0.758","0.758","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.646","0.646","0.646","0.344","0.344","0.344"
"396","0.758","0.758","0.758","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.636","0.636","0.636","0.356","0.356","0.356"
"397","0.758","0.758","0.758","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.62","0.62","0.62","0.35","0.35","0.35"
"398","0.754","0.754","0.754","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.65","0.65","0.65","0.364","0.364","0.364"
"399","0.742","0.742","0.742","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.618","0.618","0.618","0.36","0.36","0.36"
"400","0.742","0.742","0.742","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.636","0.636","0.636","0.352","0.352","0.352"
"401","0.772","0.772","0.772","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.614","0.614","0.614","0.372","0.372","0.372"
"402","0.754","0.754","0.754","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.628","0.628","0.628","0.342","0.342","0.342"
"403","0.734","0.734","0.734","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.624","0.624","0.624","0.36","0.36","0.36"
"404","0.77","0.77","0.77","0.755359394703657","0.755359394703657","0.755359394703657","0.626","0.626","0.626","0.35","0.35","0.35"
"405","0.768","0.768","0.768","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.626","0.626","0.626","0.35","0.35","0.35"
"406","0.754","0.754","0.754","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.602","0.602","0.602","0.342","0.342","0.342"
"407","0.764","0.764","0.764","0.7440100882723834","0.7440100882723834","0.7440100882723834","0.644","0.644","0.644","0.35","0.35","0.35"
"408","0.748","0.748","0.748","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.638","0.638","0.638","0.348","0.348","0.348"
