"Step","MIFL - test_acc5","MIFL - test_acc5__MIN","MIFL - test_acc5__MAX","Missing-modal FedAvg - test_acc5","Missing-modal FedAvg - test_acc5__MIN","Missing-modal FedAvg - test_acc5__MAX","FedMSplit - test_acc5","FedMSplit - test_acc5__MIN","FedMSplit - test_acc5__MAX","FedAvg - test_acc5","FedAvg - test_acc5__MIN","FedAvg - test_acc5__MAX"
"400","0.772","0.772","0.772","0.755359394703657","0.755359394703657","0.755359394703657","0.714","0.714","0.714","0.732","0.732","0.732"
"401","0.776","0.776","0.776","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.724","0.724","0.724","0.738","0.738","0.738"
"402","0.77","0.77","0.77","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.72","0.72","0.72","0.76","0.76","0.76"
"403","0.768","0.768","0.768","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.716","0.716","0.716","0.746","0.746","0.746"
"404","0.768","0.768","0.768","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.738","0.738","0.738","0.712","0.712","0.712"
"405","0.756","0.756","0.756","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.718","0.718","0.718","0.752","0.752","0.752"
"406","0.746","0.746","0.746","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.73","0.73","0.73","0.738","0.738","0.738"
"407","0.766","0.766","0.766","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.708","0.708","0.708","0.716","0.716","0.716"
"408","0.772","0.772","0.772","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.72","0.72","0.72","0.732","0.732","0.732"
"409","0.748","0.748","0.748","0.776796973518285","0.776796973518285","0.776796973518285","0.732","0.732","0.732","0.73","0.73","0.73"
"410","0.738","0.738","0.738","0.755359394703657","0.755359394703657","0.755359394703657","0.728","0.728","0.728","0.742","0.742","0.742"
"411","0.778","0.778","0.778","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.724","0.724","0.724","0.718","0.718","0.718"
"412","0.762","0.762","0.762","0.7881462799495587","0.7881462799495587","0.7881462799495587","0.74","0.74","0.74","0.744","0.744","0.744"
"413","0.766","0.766","0.766","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.73","0.73","0.73","0.72","0.72","0.72"
"414","0.75","0.75","0.75","0.78562421185372","0.78562421185372","0.78562421185372","0.718","0.718","0.718","0.74","0.74","0.74"
"415","0.774","0.774","0.774","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.722","0.722","0.722","0.732","0.732","0.732"
"416","0.764","0.764","0.764","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.738","0.738","0.738","0.732","0.732","0.732"
"417","0.764","0.764","0.764","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.732","0.732","0.732","0.738","0.738","0.738"
"418","0.772","0.772","0.772","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.744","0.744","0.744","0.728","0.728","0.728"
"419","0.746","0.746","0.746","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.734","0.734","0.734","0.736","0.736","0.736"
"420","0.766","0.766","0.766","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.734","0.734","0.734","0.728","0.728","0.728"
"421","0.752","0.752","0.752","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.732","0.732","0.732","0.718","0.718","0.718"
"422","0.764","0.764","0.764","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.72","0.72","0.72","0.74","0.74","0.74"
"423","0.768","0.768","0.768","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.718","0.718","0.718","0.728","0.728","0.728"
"424","0.766","0.766","0.766","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.728","0.728","0.728","0.732","0.732","0.732"
"425","0.77","0.77","0.77","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.724","0.724","0.724","0.718","0.718","0.718"
"426","0.752","0.752","0.752","0.755359394703657","0.755359394703657","0.755359394703657","0.708","0.708","0.708","0.744","0.744","0.744"
"427","0.772","0.772","0.772","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.72","0.72","0.72","0.74","0.74","0.74"
"428","0.796","0.796","0.796","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.718","0.718","0.718","0.76","0.76","0.76"
"429","0.774","0.774","0.774","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.75","0.75","0.75","0.734","0.734","0.734"
"430","0.738","0.738","0.738","0.755359394703657","0.755359394703657","0.755359394703657","0.728","0.728","0.728","0.738","0.738","0.738"
"431","0.794","0.794","0.794","0.755359394703657","0.755359394703657","0.755359394703657","0.722","0.722","0.722","0.73","0.73","0.73"
"432","0.77","0.77","0.77","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.74","0.74","0.74","0.73","0.73","0.73"
"433","0.768","0.768","0.768","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.72","0.72","0.72","0.746","0.746","0.746"
"434","0.76","0.76","0.76","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.728","0.728","0.728","0.744","0.744","0.744"
"435","0.752","0.752","0.752","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.736","0.736","0.736","0.734","0.734","0.734"
"436","0.76","0.76","0.76","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.724","0.724","0.724","0.726","0.726","0.726"
"437","0.768","0.768","0.768","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.72","0.72","0.72","0.744","0.744","0.744"
"438","0.772","0.772","0.772","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.738","0.738","0.738","0.736","0.736","0.736"
"439","0.748","0.748","0.748","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.746","0.746","0.746","0.742","0.742","0.742"
"440","0.74","0.74","0.74","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.716","0.716","0.716","0.722","0.722","0.722"
"441","0.742","0.742","0.742","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.708","0.708","0.708","0.73","0.73","0.73"
"442","0.782","0.782","0.782","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.72","0.72","0.72","0.712","0.712","0.712"
"443","0.76","0.76","0.76","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.726","0.726","0.726","0.706","0.706","0.706"
"444","0.762","0.762","0.762","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.744","0.744","0.744","0.732","0.732","0.732"
"445","0.748","0.748","0.748","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.726","0.726","0.726","0.724","0.724","0.724"
"446","0.77","0.77","0.77","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.722","0.722","0.722","0.738","0.738","0.738"
"447","0.754","0.754","0.754","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.74","0.74","0.74","0.724","0.724","0.724"
"448","0.766","0.766","0.766","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.722","0.722","0.722","0.748","0.748","0.748"
"449","0.754","0.754","0.754","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.704","0.704","0.704","0.73","0.73","0.73"
"450","0.762","0.762","0.762","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.724","0.724","0.724","0.748","0.748","0.748"
"451","0.77","0.77","0.77","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.732","0.732","0.732","0.744","0.744","0.744"
"452","0.772","0.772","0.772","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.732","0.732","0.732","0.742","0.742","0.742"
"453","0.74","0.74","0.74","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.712","0.712","0.712","0.714","0.714","0.714"
"454","0.77","0.77","0.77","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.704","0.704","0.704","0.718","0.718","0.718"
"455","0.764","0.764","0.764","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.708","0.708","0.708","0.744","0.744","0.744"
"456","0.778","0.778","0.778","0.7894073139974779","0.7894073139974779","0.7894073139974779","0.728","0.728","0.728","0.724","0.724","0.724"
"457","0.768","0.768","0.768","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.736","0.736","0.736","0.722","0.722","0.722"
"458","0.77","0.77","0.77","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.706","0.706","0.706","0.744","0.744","0.744"
"459","0.758","0.758","0.758","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.734","0.734","0.734","0.728","0.728","0.728"
"460","0.762","0.762","0.762","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.744","0.744","0.744","0.722","0.722","0.722"
"461","0.78","0.78","0.78","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.724","0.724","0.724","0.708","0.708","0.708"
"462","0.75","0.75","0.75","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.71","0.71","0.71","0.746","0.746","0.746"
"463","0.784","0.784","0.784","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.734","0.734","0.734","0.76","0.76","0.76"
"464","0.742","0.742","0.742","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.714","0.714","0.714","0.736","0.736","0.736"
"465","0.768","0.768","0.768","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.722","0.722","0.722","0.734","0.734","0.734"
"466","0.752","0.752","0.752","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.736","0.736","0.736","0.746","0.746","0.746"
"467","0.77","0.77","0.77","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.71","0.71","0.71","0.73","0.73","0.73"
"468","0.768","0.768","0.768","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.73","0.73","0.73","0.716","0.716","0.716"
"469","0.756","0.756","0.756","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.73","0.73","0.73","0.726","0.726","0.726"
"470","0.768","0.768","0.768","0.776796973518285","0.776796973518285","0.776796973518285","0.724","0.724","0.724","0.718","0.718","0.718"
"471","0.77","0.77","0.77","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.72","0.72","0.72","0.736","0.736","0.736"
"472","0.752","0.752","0.752","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.73","0.73","0.73","0.722","0.722","0.722"
"473","0.758","0.758","0.758","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.732","0.732","0.732","0.768","0.768","0.768"
"474","0.784","0.784","0.784","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.728","0.728","0.728","0.74","0.74","0.74"
"475","0.758","0.758","0.758","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.724","0.724","0.724","0.74","0.74","0.74"
"476","0.77","0.77","0.77","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.708","0.708","0.708","0.726","0.726","0.726"
"477","0.768","0.768","0.768","0.7477931904161412","0.7477931904161412","0.7477931904161412","0.732","0.732","0.732","0.73","0.73","0.73"
"478","0.738","0.738","0.738","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.72","0.72","0.72","0.716","0.716","0.716"
"479","0.766","0.766","0.766","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.716","0.716","0.716","0.716","0.716","0.716"
"480","0.758","0.758","0.758","0.7452711223203027","0.7452711223203027","0.7452711223203027","0.728","0.728","0.728","0.738","0.738","0.738"
"481","0.758","0.758","0.758","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.736","0.736","0.736","0.742","0.742","0.742"
"482","0.77","0.77","0.77","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.728","0.728","0.728","0.738","0.738","0.738"
"483","0.76","0.76","0.76","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.728","0.728","0.728","0.732","0.732","0.732"
"484","0.758","0.758","0.758","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.71","0.71","0.71","0.71","0.71","0.71"
"485","0.772","0.772","0.772","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.722","0.722","0.722","0.76","0.76","0.76"
"486","0.758","0.758","0.758","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.73","0.73","0.73","0.76","0.76","0.76"
"487","0.788","0.788","0.788","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.736","0.736","0.736","0.732","0.732","0.732"
"488","0.774","0.774","0.774","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.714","0.714","0.714","0.744","0.744","0.744"
"489","0.77","0.77","0.77","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.728","0.728","0.728","0.74","0.74","0.74"
"490","0.75","0.75","0.75","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.73","0.73","0.73","0.732","0.732","0.732"
"491","0.768","0.768","0.768","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.74","0.74","0.74","0.726","0.726","0.726"
"492","0.772","0.772","0.772","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.722","0.722","0.722","0.734","0.734","0.734"
"493","0.77","0.77","0.77","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.732","0.732","0.732","0.726","0.726","0.726"
"494","0.768","0.768","0.768","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.722","0.722","0.722","0.748","0.748","0.748"
"495","0.782","0.782","0.782","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.734","0.734","0.734","0.76","0.76","0.76"
"496","0.768","0.768","0.768","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.738","0.738","0.738","0.75","0.75","0.75"
"497","0.746","0.746","0.746","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.738","0.738","0.738","0.708","0.708","0.708"
"498","0.754","0.754","0.754","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.714","0.714","0.714","0.734","0.734","0.734"
"499","0.75","0.75","0.75","0.7440100882723834","0.7440100882723834","0.7440100882723834","0.722","0.722","0.722","0.758","0.758","0.758"
