"Step","MIFL - test_acc4","MIFL - test_acc4__MIN","MIFL - test_acc4__MAX","Missing-modal FedAvg - test_acc4","Missing-modal FedAvg - test_acc4__MIN","Missing-modal FedAvg - test_acc4__MAX","FedMSplit - test_acc4","FedMSplit - test_acc4__MIN","FedMSplit - test_acc4__MAX","FedAvg - test_acc4","FedAvg - test_acc4__MIN","FedAvg - test_acc4__MAX"
"409","0.758","0.758","0.758","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.686","0.686","0.686","0.67","0.67","0.67"
"410","0.758","0.758","0.758","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.674","0.674","0.674","0.652","0.652","0.652"
"411","0.766","0.766","0.766","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.668","0.668","0.668","0.644","0.644","0.644"
"412","0.756","0.756","0.756","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.69","0.69","0.69","0.648","0.648","0.648"
"413","0.762","0.762","0.762","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.676","0.676","0.676","0.664","0.664","0.664"
"414","0.758","0.758","0.758","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.678","0.678","0.678","0.678","0.678","0.678"
"415","0.75","0.75","0.75","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.672","0.672","0.672","0.676","0.676","0.676"
"416","0.752","0.752","0.752","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.676","0.676","0.676","0.674","0.674","0.674"
"417","0.742","0.742","0.742","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.67","0.67","0.67","0.656","0.656","0.656"
"418","0.746","0.746","0.746","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.672","0.672","0.672","0.664","0.664","0.664"
"419","0.764","0.764","0.764","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.664","0.664","0.664","0.666","0.666","0.666"
"420","0.768","0.768","0.768","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.678","0.678","0.678","0.644","0.644","0.644"
"421","0.754","0.754","0.754","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.66","0.66","0.66","0.668","0.668","0.668"
"422","0.762","0.762","0.762","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.672","0.672","0.672","0.674","0.674","0.674"
"423","0.744","0.744","0.744","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.652","0.652","0.652","0.666","0.666","0.666"
"424","0.754","0.754","0.754","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.672","0.672","0.672","0.66","0.66","0.66"
"425","0.764","0.764","0.764","0.755359394703657","0.755359394703657","0.755359394703657","0.666","0.666","0.666","0.662","0.662","0.662"
"426","0.752","0.752","0.752","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.664","0.664","0.664","0.684","0.684","0.684"
"427","0.752","0.752","0.752","0.755359394703657","0.755359394703657","0.755359394703657","0.652","0.652","0.652","0.664","0.664","0.664"
"428","0.764","0.764","0.764","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.656","0.656","0.656","0.66","0.66","0.66"
"429","0.77","0.77","0.77","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.668","0.668","0.668","0.64","0.64","0.64"
"430","0.734","0.734","0.734","0.776796973518285","0.776796973518285","0.776796973518285","0.678","0.678","0.678","0.646","0.646","0.646"
"431","0.758","0.758","0.758","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.662","0.662","0.662","0.64","0.64","0.64"
"432","0.744","0.744","0.744","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.692","0.692","0.692","0.662","0.662","0.662"
"433","0.764","0.764","0.764","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.664","0.664","0.664","0.668","0.668","0.668"
"434","0.744","0.744","0.744","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.67","0.67","0.67","0.652","0.652","0.652"
"435","0.754","0.754","0.754","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.682","0.682","0.682","0.656","0.656","0.656"
"436","0.766","0.766","0.766","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.67","0.67","0.67","0.65","0.65","0.65"
"437","0.774","0.774","0.774","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.666","0.666","0.666","0.674","0.674","0.674"
"438","0.75","0.75","0.75","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.666","0.666","0.666","0.668","0.668","0.668"
"439","0.76","0.76","0.76","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.658","0.658","0.658","0.684","0.684","0.684"
"440","0.75","0.75","0.75","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.66","0.66","0.66","0.67","0.67","0.67"
"441","0.762","0.762","0.762","0.776796973518285","0.776796973518285","0.776796973518285","0.662","0.662","0.662","0.656","0.656","0.656"
"442","0.762","0.762","0.762","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.678","0.678","0.678","0.656","0.656","0.656"
"443","0.766","0.766","0.766","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.652","0.652","0.652","0.68","0.68","0.68"
"444","0.76","0.76","0.76","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.684","0.684","0.684","0.652","0.652","0.652"
"445","0.748","0.748","0.748","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.662","0.662","0.662","0.654","0.654","0.654"
"446","0.748","0.748","0.748","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.688","0.688","0.688","0.674","0.674","0.674"
"447","0.766","0.766","0.766","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.674","0.674","0.674","0.65","0.65","0.65"
"448","0.77","0.77","0.77","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.654","0.654","0.654","0.68","0.68","0.68"
"449","0.76","0.76","0.76","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.678","0.678","0.678","0.692","0.692","0.692"
"450","0.772","0.772","0.772","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.646","0.646","0.646","0.676","0.676","0.676"
"451","0.764","0.764","0.764","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.668","0.668","0.668","0.654","0.654","0.654"
"452","0.748","0.748","0.748","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.678","0.678","0.678","0.696","0.696","0.696"
"453","0.748","0.748","0.748","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.656","0.656","0.656","0.66","0.66","0.66"
"454","0.742","0.742","0.742","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.668","0.668","0.668","0.654","0.654","0.654"
"455","0.764","0.764","0.764","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.674","0.674","0.674","0.668","0.668","0.668"
"456","0.76","0.76","0.76","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.67","0.67","0.67","0.66","0.66","0.66"
"457","0.772","0.772","0.772","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.67","0.67","0.67","0.646","0.646","0.646"
"458","0.776","0.776","0.776","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.656","0.656","0.656","0.648","0.648","0.648"
"459","0.766","0.766","0.766","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.678","0.678","0.678","0.66","0.66","0.66"
"460","0.758","0.758","0.758","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.676","0.676","0.676","0.672","0.672","0.672"
"461","0.766","0.766","0.766","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.658","0.658","0.658","0.652","0.652","0.652"
"462","0.788","0.788","0.788","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.654","0.654","0.654","0.624","0.624","0.624"
"463","0.772","0.772","0.772","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.66","0.66","0.66","0.666","0.666","0.666"
"464","0.752","0.752","0.752","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.644","0.644","0.644","0.668","0.668","0.668"
"465","0.752","0.752","0.752","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.65","0.65","0.65","0.66","0.66","0.66"
"466","0.762","0.762","0.762","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.654","0.654","0.654","0.668","0.668","0.668"
"467","0.772","0.772","0.772","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.654","0.654","0.654","0.684","0.684","0.684"
"468","0.748","0.748","0.748","0.7465321563682219","0.7465321563682219","0.7465321563682219","0.668","0.668","0.668","0.678","0.678","0.678"
"469","0.75","0.75","0.75","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.68","0.68","0.68","0.67","0.67","0.67"
"470","0.756","0.756","0.756","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.686","0.686","0.686","0.682","0.682","0.682"
"471","0.744","0.744","0.744","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.654","0.654","0.654","0.672","0.672","0.672"
"472","0.76","0.76","0.76","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.676","0.676","0.676","0.678","0.678","0.678"
"473","0.758","0.758","0.758","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.68","0.68","0.68","0.676","0.676","0.676"
"474","0.768","0.768","0.768","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.674","0.674","0.674","0.664","0.664","0.664"
"475","0.744","0.744","0.744","0.7452711223203027","0.7452711223203027","0.7452711223203027","0.64","0.64","0.64","0.678","0.678","0.678"
"476","0.738","0.738","0.738","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.656","0.656","0.656","0.672","0.672","0.672"
"477","0.76","0.76","0.76","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.636","0.636","0.636","0.686","0.686","0.686"
"478","0.754","0.754","0.754","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.664","0.664","0.664","0.66","0.66","0.66"
"479","0.76","0.76","0.76","0.755359394703657","0.755359394703657","0.755359394703657","0.648","0.648","0.648","0.668","0.668","0.668"
"480","0.768","0.768","0.768","0.755359394703657","0.755359394703657","0.755359394703657","0.648","0.648","0.648","0.678","0.678","0.678"
"481","0.768","0.768","0.768","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.666","0.666","0.666","0.686","0.686","0.686"
"482","0.764","0.764","0.764","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.678","0.678","0.678","0.68","0.68","0.68"
"483","0.762","0.762","0.762","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.672","0.672","0.672","0.66","0.66","0.66"
"484","0.754","0.754","0.754","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.666","0.666","0.666","0.654","0.654","0.654"
"485","0.772","0.772","0.772","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.67","0.67","0.67","0.676","0.676","0.676"
"486","0.748","0.748","0.748","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.648","0.648","0.648","0.66","0.66","0.66"
"487","0.76","0.76","0.76","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.67","0.67","0.67","0.676","0.676","0.676"
"488","0.746","0.746","0.746","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.66","0.66","0.66","0.686","0.686","0.686"
"489","0.78","0.78","0.78","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.682","0.682","0.682","0.666","0.666","0.666"
"490","0.756","0.756","0.756","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.66","0.66","0.66","0.674","0.674","0.674"
"491","0.754","0.754","0.754","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.656","0.656","0.656","0.656","0.656","0.656"
"492","0.758","0.758","0.758","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.656","0.656","0.656","0.662","0.662","0.662"
"493","0.744","0.744","0.744","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.668","0.668","0.668","0.686","0.686","0.686"
"494","0.774","0.774","0.774","0.776796973518285","0.776796973518285","0.776796973518285","0.664","0.664","0.664","0.652","0.652","0.652"
"495","0.734","0.734","0.734","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.66","0.66","0.66","0.678","0.678","0.678"
"496","0.76","0.76","0.76","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.648","0.648","0.648","0.67","0.67","0.67"
"497","0.758","0.758","0.758","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.654","0.654","0.654","0.678","0.678","0.678"
"498","0.754","0.754","0.754","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.664","0.664","0.664","0.66","0.66","0.66"
"499","0.766","0.766","0.766","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.682","0.682","0.682","0.674","0.674","0.674"
