"Step","MIFL - test_acc6","MIFL - test_acc6__MIN","MIFL - test_acc6__MAX","Missing-modal FedAvg - test_acc6","Missing-modal FedAvg - test_acc6__MIN","Missing-modal FedAvg - test_acc6__MAX","FedMSplit - test_acc6","FedMSplit - test_acc6__MIN","FedMSplit - test_acc6__MAX","FedAvg - test_acc6","FedAvg - test_acc6__MIN","FedAvg - test_acc6__MAX"
"203","0.772","0.772","0.772","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.722","0.722","0.722","0.69","0.69","0.69"
"204","0.778","0.778","0.778","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.75","0.75","0.75","0.694","0.694","0.694"
"205","0.744","0.744","0.744","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.724","0.724","0.724","0.69","0.69","0.69"
"206","0.786","0.786","0.786","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.72","0.72","0.72","0.714","0.714","0.714"
"207","0.774","0.774","0.774","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.714","0.714","0.714","0.692","0.692","0.692"
"208","0.772","0.772","0.772","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.726","0.726","0.726","0.666","0.666","0.666"
"209","0.776","0.776","0.776","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.748","0.748","0.748","0.682","0.682","0.682"
"210","0.768","0.768","0.768","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.722","0.722","0.722","0.698","0.698","0.698"
"211","0.762","0.762","0.762","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.72","0.72","0.72","0.702","0.702","0.702"
"212","0.77","0.77","0.77","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.732","0.732","0.732","0.676","0.676","0.676"
"213","0.754","0.754","0.754","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.724","0.724","0.724","0.72","0.72","0.72"
"214","0.764","0.764","0.764","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.72","0.72","0.72","0.698","0.698","0.698"
"215","0.754","0.754","0.754","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.736","0.736","0.736","0.71","0.71","0.71"
"216","0.788","0.788","0.788","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.716","0.716","0.716","0.684","0.684","0.684"
"217","0.778","0.778","0.778","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.74","0.74","0.74","0.704","0.704","0.704"
"218","0.762","0.762","0.762","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.728","0.728","0.728","0.696","0.696","0.696"
"219","0.764","0.764","0.764","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.718","0.718","0.718","0.708","0.708","0.708"
"220","0.752","0.752","0.752","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.728","0.728","0.728","0.7","0.7","0.7"
"221","0.768","0.768","0.768","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.704","0.704","0.704","0.7","0.7","0.7"
"222","0.772","0.772","0.772","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.724","0.724","0.724","0.708","0.708","0.708"
"223","0.774","0.774","0.774","0.776796973518285","0.776796973518285","0.776796973518285","0.712","0.712","0.712","0.69","0.69","0.69"
"224","0.786","0.786","0.786","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.716","0.716","0.716","0.69","0.69","0.69"
"225","0.766","0.766","0.766","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.75","0.75","0.75","0.698","0.698","0.698"
"226","0.774","0.774","0.774","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.736","0.736","0.736","0.716","0.716","0.716"
"227","0.766","0.766","0.766","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.718","0.718","0.718","0.702","0.702","0.702"
"228","0.762","0.762","0.762","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.718","0.718","0.718","0.692","0.692","0.692"
"229","0.778","0.778","0.778","0.7831021437578815","0.7831021437578815","0.7831021437578815","0.734","0.734","0.734","0.688","0.688","0.688"
"230","0.762","0.762","0.762","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.738","0.738","0.738","0.686","0.686","0.686"
"231","0.77","0.77","0.77","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.72","0.72","0.72","0.692","0.692","0.692"
"232","0.76","0.76","0.76","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.722","0.722","0.722","0.69","0.69","0.69"
"233","0.758","0.758","0.758","0.776796973518285","0.776796973518285","0.776796973518285","0.746","0.746","0.746","0.684","0.684","0.684"
"234","0.782","0.782","0.782","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.716","0.716","0.716","0.678","0.678","0.678"
"235","0.758","0.758","0.758","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.72","0.72","0.72","0.69","0.69","0.69"
"236","0.784","0.784","0.784","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.742","0.742","0.742","0.676","0.676","0.676"
"237","0.774","0.774","0.774","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.726","0.726","0.726","0.688","0.688","0.688"
"238","0.768","0.768","0.768","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.732","0.732","0.732","0.71","0.71","0.71"
"239","0.784","0.784","0.784","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.716","0.716","0.716","0.694","0.694","0.694"
"240","0.776","0.776","0.776","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.706","0.706","0.706","0.7","0.7","0.7"
"241","0.754","0.754","0.754","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.722","0.722","0.722","0.71","0.71","0.71"
"242","0.764","0.764","0.764","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.722","0.722","0.722","0.704","0.704","0.704"
"243","0.762","0.762","0.762","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.728","0.728","0.728","0.686","0.686","0.686"
"244","0.764","0.764","0.764","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.724","0.724","0.724","0.698","0.698","0.698"
"245","0.778","0.778","0.778","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.734","0.734","0.734","0.702","0.702","0.702"
"246","0.764","0.764","0.764","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.72","0.72","0.72","0.7","0.7","0.7"
"247","0.776","0.776","0.776","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.732","0.732","0.732","0.716","0.716","0.716"
"248","0.75","0.75","0.75","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.732","0.732","0.732","0.706","0.706","0.706"
"249","0.78","0.78","0.78","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.714","0.714","0.714","0.68","0.68","0.68"
"250","0.756","0.756","0.756","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.714","0.714","0.714","0.694","0.694","0.694"
"251","0.772","0.772","0.772","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.716","0.716","0.716","0.676","0.676","0.676"
"252","0.756","0.756","0.756","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.742","0.742","0.742","0.698","0.698","0.698"
"253","0.776","0.776","0.776","0.755359394703657","0.755359394703657","0.755359394703657","0.722","0.722","0.722","0.722","0.722","0.722"
"254","0.76","0.76","0.76","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.72","0.72","0.72","0.702","0.702","0.702"
"255","0.762","0.762","0.762","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.738","0.738","0.738","0.698","0.698","0.698"
"256","0.778","0.778","0.778","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.73","0.73","0.73","0.67","0.67","0.67"
"257","0.764","0.764","0.764","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.728","0.728","0.728","0.694","0.694","0.694"
"258","0.778","0.778","0.778","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.722","0.722","0.722","0.706","0.706","0.706"
"259","0.762","0.762","0.762","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.732","0.732","0.732","0.706","0.706","0.706"
"260","0.77","0.77","0.77","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.72","0.72","0.72","0.702","0.702","0.702"
"261","0.76","0.76","0.76","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.706","0.706","0.706","0.696","0.696","0.696"
"262","0.776","0.776","0.776","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.71","0.71","0.71","0.698","0.698","0.698"
"263","0.772","0.772","0.772","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.706","0.706","0.706","0.708","0.708","0.708"
"264","0.778","0.778","0.778","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.732","0.732","0.732","0.684","0.684","0.684"
"265","0.75","0.75","0.75","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.73","0.73","0.73","0.696","0.696","0.696"
"266","0.766","0.766","0.766","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.718","0.718","0.718","0.724","0.724","0.724"
"267","0.786","0.786","0.786","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.728","0.728","0.728","0.692","0.692","0.692"
"268","0.774","0.774","0.774","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.734","0.734","0.734","0.69","0.69","0.69"
"269","0.75","0.75","0.75","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.72","0.72","0.72","0.694","0.694","0.694"
"270","0.772","0.772","0.772","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.728","0.728","0.728","0.692","0.692","0.692"
"271","0.79","0.79","0.79","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.756","0.756","0.756","0.688","0.688","0.688"
"272","0.772","0.772","0.772","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.73","0.73","0.73","0.71","0.71","0.71"
"273","0.766","0.766","0.766","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.718","0.718","0.718","0.696","0.696","0.696"
"274","0.772","0.772","0.772","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.726","0.726","0.726","0.702","0.702","0.702"
"275","0.752","0.752","0.752","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.708","0.708","0.708","0.692","0.692","0.692"
"276","0.77","0.77","0.77","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.724","0.724","0.724","0.714","0.714","0.714"
"277","0.772","0.772","0.772","0.755359394703657","0.755359394703657","0.755359394703657","0.718","0.718","0.718","0.688","0.688","0.688"
"278","0.754","0.754","0.754","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.726","0.726","0.726","0.704","0.704","0.704"
"279","0.75","0.75","0.75","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.726","0.726","0.726","0.696","0.696","0.696"
"280","0.774","0.774","0.774","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.734","0.734","0.734","0.702","0.702","0.702"
"281","0.774","0.774","0.774","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.746","0.746","0.746","0.684","0.684","0.684"
"282","0.768","0.768","0.768","0.7831021437578815","0.7831021437578815","0.7831021437578815","0.726","0.726","0.726","0.71","0.71","0.71"
"283","0.782","0.782","0.782","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.738","0.738","0.738","0.692","0.692","0.692"
"284","0.766","0.766","0.766","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.724","0.724","0.724","0.7","0.7","0.7"
"285","0.762","0.762","0.762","0.755359394703657","0.755359394703657","0.755359394703657","0.724","0.724","0.724","0.696","0.696","0.696"
"286","0.76","0.76","0.76","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.732","0.732","0.732","0.736","0.736","0.736"
"287","0.78","0.78","0.78","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.708","0.708","0.708","0.68","0.68","0.68"
"288","0.78","0.78","0.78","0.755359394703657","0.755359394703657","0.755359394703657","0.714","0.714","0.714","0.7","0.7","0.7"
"289","0.768","0.768","0.768","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.72","0.72","0.72","0.694","0.694","0.694"
"290","0.78","0.78","0.78","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.74","0.74","0.74","0.678","0.678","0.678"
"291","0.762","0.762","0.762","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.732","0.732","0.732","0.696","0.696","0.696"
"292","0.764","0.764","0.764","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.742","0.742","0.742","0.704","0.704","0.704"
"293","0.752","0.752","0.752","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.72","0.72","0.72","0.674","0.674","0.674"
"294","0.76","0.76","0.76","0.755359394703657","0.755359394703657","0.755359394703657","0.738","0.738","0.738","0.686","0.686","0.686"
"295","0.762","0.762","0.762","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.714","0.714","0.714","0.694","0.694","0.694"
"296","0.758","0.758","0.758","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.736","0.736","0.736","0.67","0.67","0.67"
"297","0.778","0.778","0.778","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.718","0.718","0.718","0.704","0.704","0.704"
"298","0.768","0.768","0.768","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.728","0.728","0.728","0.688","0.688","0.688"
"299","0.768","0.768","0.768","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.708","0.708","0.708","0.678","0.678","0.678"
"300","0.758","0.758","0.758","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.724","0.724","0.724","0.69","0.69","0.69"
"301","0.758","0.758","0.758","0.7831021437578815","0.7831021437578815","0.7831021437578815","0.744","0.744","0.744","0.718","0.718","0.718"
"302","0.778","0.778","0.778","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.73","0.73","0.73","0.682","0.682","0.682"
"303","0.76","0.76","0.76","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.734","0.734","0.734","0.71","0.71","0.71"
"304","0.75","0.75","0.75","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.726","0.726","0.726","0.694","0.694","0.694"
"305","0.762","0.762","0.762","0.755359394703657","0.755359394703657","0.755359394703657","0.736","0.736","0.736","0.688","0.688","0.688"
"306","0.772","0.772","0.772","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.744","0.744","0.744","0.696","0.696","0.696"
"307","0.772","0.772","0.772","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.758","0.758","0.758","0.694","0.694","0.694"
"308","0.75","0.75","0.75","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.734","0.734","0.734","0.72","0.72","0.72"
"309","0.754","0.754","0.754","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.708","0.708","0.708","0.694","0.694","0.694"
"310","0.76","0.76","0.76","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.748","0.748","0.748","0.716","0.716","0.716"
"311","0.762","0.762","0.762","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.718","0.718","0.718","0.692","0.692","0.692"
"312","0.778","0.778","0.778","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.726","0.726","0.726","0.716","0.716","0.716"
"313","0.77","0.77","0.77","0.78562421185372","0.78562421185372","0.78562421185372","0.726","0.726","0.726","0.71","0.71","0.71"
"314","0.764","0.764","0.764","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.716","0.716","0.716","0.69","0.69","0.69"
"315","0.774","0.774","0.774","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.72","0.72","0.72","0.696","0.696","0.696"
"316","0.768","0.768","0.768","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.72","0.72","0.72","0.692","0.692","0.692"
"317","0.758","0.758","0.758","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.738","0.738","0.738","0.674","0.674","0.674"
"318","0.778","0.778","0.778","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.748","0.748","0.748","0.68","0.68","0.68"
"319","0.764","0.764","0.764","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.748","0.748","0.748","0.682","0.682","0.682"
"320","0.77","0.77","0.77","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.726","0.726","0.726","0.666","0.666","0.666"
"321","0.79","0.79","0.79","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.716","0.716","0.716","0.706","0.706","0.706"
"322","0.772","0.772","0.772","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.736","0.736","0.736","0.702","0.702","0.702"
"323","0.772","0.772","0.772","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.738","0.738","0.738","0.694","0.694","0.694"
"324","0.784","0.784","0.784","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.724","0.724","0.724","0.694","0.694","0.694"
"325","0.768","0.768","0.768","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.72","0.72","0.72","0.684","0.684","0.684"
"326","0.772","0.772","0.772","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.728","0.728","0.728","0.7","0.7","0.7"
"327","0.768","0.768","0.768","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.732","0.732","0.732","0.698","0.698","0.698"
"328","0.764","0.764","0.764","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.742","0.742","0.742","0.682","0.682","0.682"
"329","0.776","0.776","0.776","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.73","0.73","0.73","0.7","0.7","0.7"
"330","0.778","0.778","0.778","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.716","0.716","0.716","0.69","0.69","0.69"
"331","0.782","0.782","0.782","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.722","0.722","0.722","0.71","0.71","0.71"
"332","0.776","0.776","0.776","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.73","0.73","0.73","0.69","0.69","0.69"
"333","0.766","0.766","0.766","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.72","0.72","0.72","0.698","0.698","0.698"
"334","0.758","0.758","0.758","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.73","0.73","0.73","0.69","0.69","0.69"
"335","0.776","0.776","0.776","0.7477931904161412","0.7477931904161412","0.7477931904161412","0.732","0.732","0.732","0.698","0.698","0.698"
"336","0.77","0.77","0.77","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.728","0.728","0.728","0.682","0.682","0.682"
"337","0.772","0.772","0.772","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.718","0.718","0.718","0.706","0.706","0.706"
"338","0.754","0.754","0.754","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.748","0.748","0.748","0.712","0.712","0.712"
"339","0.764","0.764","0.764","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.728","0.728","0.728","0.702","0.702","0.702"
"340","0.774","0.774","0.774","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.744","0.744","0.744","0.698","0.698","0.698"
"341","0.764","0.764","0.764","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.724","0.724","0.724","0.702","0.702","0.702"
"342","0.762","0.762","0.762","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.718","0.718","0.718","0.7","0.7","0.7"
"343","0.778","0.778","0.778","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.742","0.742","0.742","0.694","0.694","0.694"
"344","0.772","0.772","0.772","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.728","0.728","0.728","0.692","0.692","0.692"
"345","0.772","0.772","0.772","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.746","0.746","0.746","0.712","0.712","0.712"
"346","0.786","0.786","0.786","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.73","0.73","0.73","0.69","0.69","0.69"
"347","0.768","0.768","0.768","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.714","0.714","0.714","0.68","0.68","0.68"
"348","0.768","0.768","0.768","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.722","0.722","0.722","0.7","0.7","0.7"
"349","0.762","0.762","0.762","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.732","0.732","0.732","0.686","0.686","0.686"
"350","0.764","0.764","0.764","0.755359394703657","0.755359394703657","0.755359394703657","0.734","0.734","0.734","0.7","0.7","0.7"
"351","0.776","0.776","0.776","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.722","0.722","0.722","0.674","0.674","0.674"
"352","0.772","0.772","0.772","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.73","0.73","0.73","0.7","0.7","0.7"
"353","0.762","0.762","0.762","0.7805800756620429","0.7805800756620429","0.7805800756620429","0.734","0.734","0.734","0.696","0.696","0.696"
"354","0.766","0.766","0.766","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.72","0.72","0.72","0.704","0.704","0.704"
"355","0.78","0.78","0.78","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.728","0.728","0.728","0.716","0.716","0.716"
"356","0.76","0.76","0.76","0.755359394703657","0.755359394703657","0.755359394703657","0.74","0.74","0.74","0.712","0.712","0.712"
"357","0.768","0.768","0.768","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.73","0.73","0.73","0.702","0.702","0.702"
"358","0.758","0.758","0.758","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.738","0.738","0.738","0.712","0.712","0.712"
"359","0.78","0.78","0.78","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.728","0.728","0.728","0.716","0.716","0.716"
"360","0.752","0.752","0.752","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.728","0.728","0.728","0.682","0.682","0.682"
"361","0.778","0.778","0.778","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.754","0.754","0.754","0.7","0.7","0.7"
"362","0.758","0.758","0.758","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.73","0.73","0.73","0.7","0.7","0.7"
"363","0.778","0.778","0.778","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.712","0.712","0.712","0.688","0.688","0.688"
"364","0.76","0.76","0.76","0.755359394703657","0.755359394703657","0.755359394703657","0.756","0.756","0.756","0.692","0.692","0.692"
"365","0.78","0.78","0.78","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.742","0.742","0.742","0.694","0.694","0.694"
"366","0.756","0.756","0.756","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.726","0.726","0.726","0.676","0.676","0.676"
"367","0.77","0.77","0.77","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.726","0.726","0.726","0.7","0.7","0.7"
"368","0.772","0.772","0.772","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.75","0.75","0.75","0.672","0.672","0.672"
"369","0.776","0.776","0.776","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.724","0.724","0.724","0.686","0.686","0.686"
"370","0.76","0.76","0.76","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.734","0.734","0.734","0.694","0.694","0.694"
"371","0.778","0.778","0.778","0.742749054224464","0.742749054224464","0.742749054224464","0.718","0.718","0.718","0.702","0.702","0.702"
"372","0.772","0.772","0.772","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.73","0.73","0.73","0.68","0.68","0.68"
"373","0.762","0.762","0.762","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.75","0.75","0.75","0.7","0.7","0.7"
"374","0.764","0.764","0.764","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.722","0.722","0.722","0.704","0.704","0.704"
"375","0.762","0.762","0.762","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.712","0.712","0.712","0.712","0.712","0.712"
"376","0.774","0.774","0.774","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.722","0.722","0.722","0.712","0.712","0.712"
"377","0.758","0.758","0.758","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.74","0.74","0.74","0.706","0.706","0.706"
"378","0.77","0.77","0.77","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.726","0.726","0.726","0.702","0.702","0.702"
"379","0.772","0.772","0.772","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.734","0.734","0.734","0.708","0.708","0.708"
"380","0.764","0.764","0.764","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.716","0.716","0.716","0.714","0.714","0.714"
"381","0.758","0.758","0.758","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.728","0.728","0.728","0.71","0.71","0.71"
"382","0.758","0.758","0.758","0.7440100882723834","0.7440100882723834","0.7440100882723834","0.732","0.732","0.732","0.698","0.698","0.698"
"383","0.772","0.772","0.772","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.722","0.722","0.722","0.696","0.696","0.696"
"384","0.76","0.76","0.76","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.736","0.736","0.736","0.702","0.702","0.702"
"385","0.784","0.784","0.784","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.73","0.73","0.73","0.696","0.696","0.696"
"386","0.754","0.754","0.754","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.73","0.73","0.73","0.706","0.706","0.706"
"387","0.752","0.752","0.752","0.755359394703657","0.755359394703657","0.755359394703657","0.726","0.726","0.726","0.728","0.728","0.728"
"388","0.776","0.776","0.776","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.728","0.728","0.728","0.726","0.726","0.726"
"389","0.752","0.752","0.752","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.722","0.722","0.722","0.732","0.732","0.732"
"390","0.758","0.758","0.758","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.736","0.736","0.736","0.7","0.7","0.7"
"391","0.754","0.754","0.754","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.726","0.726","0.726","0.708","0.708","0.708"
"392","0.748","0.748","0.748","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.73","0.73","0.73","0.73","0.73","0.73"
"393","0.758","0.758","0.758","0.7843631778058008","0.7843631778058008","0.7843631778058008","0.728","0.728","0.728","0.71","0.71","0.71"
"394","0.768","0.768","0.768","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.726","0.726","0.726","0.692","0.692","0.692"
"395","0.772","0.772","0.772","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.744","0.744","0.744","0.7","0.7","0.7"
"396","0.77","0.77","0.77","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.722","0.722","0.722","0.726","0.726","0.726"
"397","0.772","0.772","0.772","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.72","0.72","0.72","0.706","0.706","0.706"
"398","0.78","0.78","0.78","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.746","0.746","0.746","0.692","0.692","0.692"
"399","0.76","0.76","0.76","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.722","0.722","0.722","0.708","0.708","0.708"
"400","0.752","0.752","0.752","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.722","0.722","0.722","0.692","0.692","0.692"
"401","0.742","0.742","0.742","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.722","0.722","0.722","0.718","0.718","0.718"
"402","0.764","0.764","0.764","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.732","0.732","0.732","0.708","0.708","0.708"
"403","0.76","0.76","0.76","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.738","0.738","0.738","0.712","0.712","0.712"
"404","0.758","0.758","0.758","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.718","0.718","0.718","0.732","0.732","0.732"
"405","0.75","0.75","0.75","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.716","0.716","0.716","0.7","0.7","0.7"
"406","0.76","0.76","0.76","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.726","0.726","0.726","0.706","0.706","0.706"
"407","0.766","0.766","0.766","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.722","0.722","0.722","0.698","0.698","0.698"
"408","0.77","0.77","0.77","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.72","0.72","0.72","0.702","0.702","0.702"
