"Step","MIFL - test_acc1","MIFL - test_acc1__MIN","MIFL - test_acc1__MAX","Missing-modal FedAvg - test_acc1","Missing-modal FedAvg - test_acc1__MIN","Missing-modal FedAvg - test_acc1__MAX","FedMSplit - test_acc1","FedMSplit - test_acc1__MIN","FedMSplit - test_acc1__MAX","FedAvg - test_acc1","FedAvg - test_acc1__MIN","FedAvg - test_acc1__MAX"
"410","0.734","0.734","0.734","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.484","0.484","0.484","0.316","0.316","0.316"
"411","0.736","0.736","0.736","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.514","0.514","0.514","0.304","0.304","0.304"
"412","0.754","0.754","0.754","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.482","0.482","0.482","0.316","0.316","0.316"
"413","0.742","0.742","0.742","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.506","0.506","0.506","0.3","0.3","0.3"
"414","0.724","0.724","0.724","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.496","0.496","0.496","0.314","0.314","0.314"
"415","0.722","0.722","0.722","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.504","0.504","0.504","0.354","0.354","0.354"
"416","0.74","0.74","0.74","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.506","0.506","0.506","0.338","0.338","0.338"
"417","0.738","0.738","0.738","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.508","0.508","0.508","0.318","0.318","0.318"
"418","0.71","0.71","0.71","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.496","0.496","0.496","0.314","0.314","0.314"
"419","0.736","0.736","0.736","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.492","0.492","0.492","0.31","0.31","0.31"
"420","0.738","0.738","0.738","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.506","0.506","0.506","0.316","0.316","0.316"
"421","0.74","0.74","0.74","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.502","0.502","0.502","0.326","0.326","0.326"
"422","0.726","0.726","0.726","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.472","0.472","0.472","0.312","0.312","0.312"
"423","0.72","0.72","0.72","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.514","0.514","0.514","0.336","0.336","0.336"
"424","0.734","0.734","0.734","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.478","0.478","0.478","0.29","0.29","0.29"
"425","0.716","0.716","0.716","0.776796973518285","0.776796973518285","0.776796973518285","0.5","0.5","0.5","0.312","0.312","0.312"
"426","0.718","0.718","0.718","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.514","0.514","0.514","0.328","0.328","0.328"
"427","0.748","0.748","0.748","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.508","0.508","0.508","0.298","0.298","0.298"
"428","0.738","0.738","0.738","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.534","0.534","0.534","0.292","0.292","0.292"
"429","0.736","0.736","0.736","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.52","0.52","0.52","0.322","0.322","0.322"
"430","0.708","0.708","0.708","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.504","0.504","0.504","0.312","0.312","0.312"
"431","0.736","0.736","0.736","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.51","0.51","0.51","0.308","0.308","0.308"
"432","0.736","0.736","0.736","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.484","0.484","0.484","0.322","0.322","0.322"
"433","0.734","0.734","0.734","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.51","0.51","0.51","0.288","0.288","0.288"
"434","0.728","0.728","0.728","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.508","0.508","0.508","0.278","0.278","0.278"
"435","0.738","0.738","0.738","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.514","0.514","0.514","0.312","0.312","0.312"
"436","0.722","0.722","0.722","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.504","0.504","0.504","0.322","0.322","0.322"
"437","0.73","0.73","0.73","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.488","0.488","0.488","0.33","0.33","0.33"
"438","0.72","0.72","0.72","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.476","0.476","0.476","0.316","0.316","0.316"
"439","0.722","0.722","0.722","0.755359394703657","0.755359394703657","0.755359394703657","0.488","0.488","0.488","0.322","0.322","0.322"
"440","0.712","0.712","0.712","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.494","0.494","0.494","0.314","0.314","0.314"
"441","0.732","0.732","0.732","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.484","0.484","0.484","0.31","0.31","0.31"
"442","0.742","0.742","0.742","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.482","0.482","0.482","0.314","0.314","0.314"
"443","0.752","0.752","0.752","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.468","0.468","0.468","0.328","0.328","0.328"
"444","0.712","0.712","0.712","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.488","0.488","0.488","0.33","0.33","0.33"
"445","0.72","0.72","0.72","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.474","0.474","0.474","0.318","0.318","0.318"
"446","0.734","0.734","0.734","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.492","0.492","0.492","0.334","0.334","0.334"
"447","0.74","0.74","0.74","0.7465321563682219","0.7465321563682219","0.7465321563682219","0.486","0.486","0.486","0.332","0.332","0.332"
"448","0.724","0.724","0.724","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.452","0.452","0.452","0.298","0.298","0.298"
"449","0.736","0.736","0.736","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.496","0.496","0.496","0.312","0.312","0.312"
"450","0.73","0.73","0.73","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.502","0.502","0.502","0.292","0.292","0.292"
"451","0.724","0.724","0.724","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.496","0.496","0.496","0.308","0.308","0.308"
"452","0.75","0.75","0.75","0.7477931904161412","0.7477931904161412","0.7477931904161412","0.502","0.502","0.502","0.3","0.3","0.3"
"453","0.706","0.706","0.706","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.512","0.512","0.512","0.292","0.292","0.292"
"454","0.744","0.744","0.744","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.486","0.486","0.486","0.306","0.306","0.306"
"455","0.702","0.702","0.702","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.498","0.498","0.498","0.314","0.314","0.314"
"456","0.73","0.73","0.73","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.514","0.514","0.514","0.316","0.316","0.316"
"457","0.744","0.744","0.744","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.508","0.508","0.508","0.312","0.312","0.312"
"458","0.738","0.738","0.738","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.508","0.508","0.508","0.33","0.33","0.33"
"459","0.74","0.74","0.74","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.498","0.498","0.498","0.33","0.33","0.33"
"460","0.738","0.738","0.738","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.502","0.502","0.502","0.318","0.318","0.318"
"461","0.73","0.73","0.73","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.494","0.494","0.494","0.332","0.332","0.332"
"462","0.72","0.72","0.72","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.502","0.502","0.502","0.344","0.344","0.344"
"463","0.742","0.742","0.742","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.476","0.476","0.476","0.312","0.312","0.312"
"464","0.736","0.736","0.736","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.49","0.49","0.49","0.31","0.31","0.31"
"465","0.734","0.734","0.734","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.466","0.466","0.466","0.326","0.326","0.326"
"466","0.74","0.74","0.74","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.49","0.49","0.49","0.292","0.292","0.292"
"467","0.712","0.712","0.712","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.508","0.508","0.508","0.338","0.338","0.338"
"468","0.732","0.732","0.732","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.48","0.48","0.48","0.318","0.318","0.318"
"469","0.726","0.726","0.726","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.504","0.504","0.504","0.296","0.296","0.296"
"470","0.734","0.734","0.734","0.755359394703657","0.755359394703657","0.755359394703657","0.518","0.518","0.518","0.298","0.298","0.298"
"471","0.71","0.71","0.71","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.472","0.472","0.472","0.306","0.306","0.306"
"472","0.716","0.716","0.716","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.488","0.488","0.488","0.288","0.288","0.288"
"473","0.72","0.72","0.72","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.484","0.484","0.484","0.306","0.306","0.306"
"474","0.73","0.73","0.73","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.472","0.472","0.472","0.318","0.318","0.318"
"475","0.716","0.716","0.716","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.498","0.498","0.498","0.314","0.314","0.314"
"476","0.73","0.73","0.73","0.755359394703657","0.755359394703657","0.755359394703657","0.49","0.49","0.49","0.306","0.306","0.306"
"477","0.712","0.712","0.712","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.492","0.492","0.492","0.304","0.304","0.304"
"478","0.75","0.75","0.75","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.49","0.49","0.49","0.312","0.312","0.312"
"479","0.73","0.73","0.73","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.496","0.496","0.496","0.294","0.294","0.294"
"480","0.724","0.724","0.724","0.7477931904161412","0.7477931904161412","0.7477931904161412","0.514","0.514","0.514","0.298","0.298","0.298"
"481","0.724","0.724","0.724","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.518","0.518","0.518","0.312","0.312","0.312"
"482","0.712","0.712","0.712","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.502","0.502","0.502","0.304","0.304","0.304"
"483","0.732","0.732","0.732","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.494","0.494","0.494","0.316","0.316","0.316"
"484","0.75","0.75","0.75","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.516","0.516","0.516","0.288","0.288","0.288"
"485","0.71","0.71","0.71","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.518","0.518","0.518","0.31","0.31","0.31"
"486","0.728","0.728","0.728","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.482","0.482","0.482","0.32","0.32","0.32"
"487","0.732","0.732","0.732","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.502","0.502","0.502","0.308","0.308","0.308"
"488","0.748","0.748","0.748","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.496","0.496","0.496","0.306","0.306","0.306"
"489","0.756","0.756","0.756","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.522","0.522","0.522","0.316","0.316","0.316"
"490","0.732","0.732","0.732","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.472","0.472","0.472","0.306","0.306","0.306"
"491","0.724","0.724","0.724","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.51","0.51","0.51","0.304","0.304","0.304"
"492","0.73","0.73","0.73","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.48","0.48","0.48","0.314","0.314","0.314"
"493","0.73","0.73","0.73","0.7843631778058008","0.7843631778058008","0.7843631778058008","0.466","0.466","0.466","0.318","0.318","0.318"
"494","0.734","0.734","0.734","0.755359394703657","0.755359394703657","0.755359394703657","0.478","0.478","0.478","0.322","0.322","0.322"
"495","0.74","0.74","0.74","0.7477931904161412","0.7477931904161412","0.7477931904161412","0.462","0.462","0.462","0.31","0.31","0.31"
"496","0.742","0.742","0.742","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.5","0.5","0.5","0.33","0.33","0.33"
"497","0.72","0.72","0.72","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.508","0.508","0.508","0.306","0.306","0.306"
"498","0.726","0.726","0.726","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.47","0.47","0.47","0.304","0.304","0.304"
"499","0.718","0.718","0.718","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.506","0.506","0.506","0.324","0.324","0.324"
